time                                       H2(g) --> 2H*                               H2O(g) --> H2O*                             CO(g) --> CO*                               CO2(g) --> CO2*                             CH4(g) --> H* + CH3*                        CH3COOH(g) --> CH3COOH*                     OH* --> H* + O*                            H* + OH* --> H2O*                          O* + C* --> CO*                             O* + CO* --> CO2*                           COOH* --> OH* + CO*                        COOH* --> H* + CO2*                        CCO* --> C* + CO*                          CCOO* --> C* + CO2*                        CCOO* --> O* + CCO*                         CCOOH* --> C* + COOH*                      CCOOH* --> OH* + CCO*                      CCOOH* --> H* + CCOO*                      CH* --> H* + C*                            CHCO* --> H* + CCO*                        CHCO* --> CO* + CH*                        CHCOO* --> H* + CCOO*                      CHCOO* --> CO2* + CH*                      CHCOO* --> O* + CHCO*                      CHCOOH* --> COOH* + CH*                    CHCOOH* --> H* + CCOOH*                    CHCOOH* --> OH* + CHCO*                    CHCOOH* --> H* + CHCOO*                     CH2* --> H* + CH*                          CH2CO* --> H* + CHCO*                      CH2CO* --> CO* + CH2*                      CH2COO* --> H* + CHCOO*                    CH2COO* --> CO2* + CH2*                    CH2COO* --> O* + CH2CO*                    CH2COOH* --> COOH* + CH2*                  CH2COOH* --> H* + CHCOOH*                  CH2COOH* --> OH* + CH2CO*                   CH2COOH* --> H* + CH2COO*                   CH3* --> H* + CH2*                          CH3CO* --> H* + CH2CO*                     CH3CO* --> CO* + CH3*                      CH3COO* --> H* + CH2COO*                   CH3COO* --> CO2* + CH3*                    CH3COO* --> O* + CH3CO*                    CH3COOH* --> H* + CH2COOH*                 CH3COOH* --> COOH* + CH3*                  CH3COOH* --> OH* + CH3CO*                   CH3COOH* --> H* + CH3COO*                
1.78777208792948035561865423986906685e+12  -3.26396826284420968135891236758306139e-15  -1.24711543905301501352733376308073919e-28  -4.81928371538342080348506512861559553e-17  -1.40854522494266889490657822281528596e-15  -2.11800737647931436860112021741860257e-18   1.26653901339528009995464859076541927e-15  9.27609885968015101558920707731080527e-24  1.24711543905301501352733376308076719e-28   2.42048326774775729310955719359536523e-17   1.37201261269936065341057145332979049e-35  4.17091535765781187236936472609063268e-29  2.25815228558614949409582512682596196e-28  8.58155354620436765854280120768162975e-24  2.45888098650577468957814537272181042e-19  -3.80844850518138920181843393464927797e-28  2.87665382654214666126635658227188554e-32  8.32848466369686426753467241113450951e-24  5.74936079614905329844998998513334726e-21  2.40243871528561786612323005813645412e-15  2.53449720938143455133957337272918069e-25  2.17785801872490750945206204097814105e-17  2.40138737473583565140461027076626959e-19  1.40829046705300044378100160096056679e-15  2.01424280587574340097628398501607374e-28  2.25017674923093157922520275714552485e-30  5.7563719277087004256854473181122125e-21   6.06875541309346877224271703520182011e-41  -4.9079923265746208987628023539615957e-37   1.00277947128965501266307723440861385e-19  2.17785804404973716800663527284917854e-17  1.00258859768532198190327671211270444e-19  1.40853060579067541116470357560570991e-15  1.90870951878745703430775584220539267e-23  1.92682680959021447271863765511172021e-17  2.65245428274172452902433542679576336e-28  5.75637192995887664702099026941602609e-21   5.59987749304692828104940326598199593e-26  -4.06837789839296025103706667558363594e-29   4.72381953800327173521245712139236828e-39  2.61057114829634386333979729233198658e-18  2.10915667278244381826259959005149062e-18  1.42779889297281272681618643990130927e-15  8.85070369687053976972019202215118928e-21  4.71972685362440954483282625381338968e-18  5.75642815308865137835612437215756624e-21  1.05735242548718099672189993157223291e-35   8.91698251249160058969766278960265647e-25  1.26653325607553768632189064140857925e-15
1.79912743598064365987303422063844634e+12  -3.22659581714954973175089710504984836e-15  -1.23391836053121068402182468704362003e-28  -4.77514576240315320093454603569853161e-17  -1.39481978725492143512135192249892829e-15  -2.10762680601543866217452509640916325e-18   1.25403905168906934556100115313676387e-15  9.21556292225564602647938804608860284e-24  1.23391836053121068402182468704360992e-28   2.39824451419069422374040857663338282e-17   1.34692031437453846274893707350624346e-35  4.13202724527409605761918752740230189e-29  2.23709808602654146960331286049925598e-28  8.52739453977308745722861280632909885e-24  2.42755429865132717966077377953691776e-19  -3.7612359046441256900246678178746141e-28   2.84989409899733202623507418597290653e-32  8.2767414924512506425567910142987856e-24   5.69587805622315941374591006969224695e-21  2.36805464240066726413166157030902945e-15  2.5102916455798040675486907444925521e-25   2.15705851615374375922438980738324416e-17  2.37059551432785968087168944619950328e-19  1.39456819371440802212530508698667699e-15  1.98841512337365724193244136591715245e-28  2.22232467553057856187389752212090551e-30  5.70285071546763285623835582989799495e-21  5.99363810501239953366815273472865628e-41  -4.8302893189593537375650716128826959e-37   9.96299255846558693670379984538029339e-20  2.15705854123677605670142435509358791e-17  9.9611024219885521487147901052988907e-20   1.39480525326603960979129312154186912e-15  1.89011019911006899186166210647397507e-23  1.90805107984125707466811161710801995e-17  2.62779246963660103968512708858275044e-28  5.70285071768995701224575819653989543e-21   5.54781331775866025526909952673686418e-26  -4.00184323039275266209512516655217604e-29   4.87447608632930423412318164992818556e-39  2.58968558262915302785484427238400129e-18  2.09880759669285929638520290104210928e-18  1.4138857829647079055912176479120647e-15   8.81920932257935531898222696190077634e-21  4.68849222089900946719271287953916885e-18  5.70290641837986400712039367538561634e-21  1.04752144444915454222708316186783152e-35   8.83425198423396149541441187999774373e-25  1.25403334789932880601319440543067616e-15
1.8105408113423042946986722381855976e+12   -3.18976371968337652554508422729477166e-15  -1.2209074576913592389637340150509364e-28   -4.73147224634594321067331170955887159e-17  -1.38124489452896158982046892392965839e-15  -2.09729760344840719243819366383492483e-18   1.24168018781337809745054251360237944e-15  9.15554410698193859579130342493509617e-24  1.22090745769135923896373401505092707e-28   2.37624084314834288494953904967449736e-17   1.32232119266319570492662589464848903e-35  4.09357515371035916684658293095595619e-29  2.21627995012295002716462063081049063e-28  8.47368059846561462041719527769976122e-24  2.39667076920137308815658258803007125e-19  -3.7146808250565655439058928000680005e-28   2.82343357219979702932480379115892611e-32  8.22541741268716919952016489310998278e-24  5.64299330727925851228386156561200999e-21  2.33430460081278080298491026641110838e-15  2.48634647571412237988108181337382879e-25  2.13648276645132821600063169233165651e-17  2.34024083241389967796982211289654727e-19  1.38099642090512157656974015525722965e-15  1.96295413857065561899225803601838984e-28  2.19486946956804786465929577729659611e-30  5.64992775765679466746111675669362076e-21  5.9195911515048173190508002674490161e-41   -4.75395507600369824494838338526700218e-37  9.89866676900806931548526268438676792e-20  2.136482791295163424780705210876293e-17    9.89679502809102786325077339953966793e-20  1.38123044498855922277347686984315339e-15  1.87171488297819349462967254503651556e-23  1.88948128650227386256190826576814208e-17  2.60340632366105010742740920174856415e-28  5.64992775985166362573052146355380173e-21   5.49633108332714461789036821246075383e-26  -3.93650623486396156936501779179698281e-29   5.02075629417007719999520230844207364e-39  2.56898294317954600536263073906142911e-18  2.08850977389898903032255811356539087e-18  1.40012527656989804155714320507061661e-15  8.78782954941815174265277583336773319e-21  4.6574917675872972148654819064542417e-18   5.6499829439366610489678134396076477e-21   1.03780035307296339810876546989514078e-35   8.75244371074172867215161045781987497e-25  1.24167453695518007601743605519662963e-15
1.82201264688169036048753112789237642e+12  -3.153461793731902458947922227378123e-15    -1.20807919941877198709063359931451474e-28  -4.6882569714468683711748418744422759e-17   -1.36781849632701836392054913080662793e-15  -2.08701942176704783382060946492628365e-18   1.22946045230129832571365379707861793e-15  9.09603581421871310344819334508052801e-24  1.20807919941877198709063234848627828e-28   2.35446910204346001664281048246099994e-17   1.29820450225362033314845683021395608e-35  4.05555264457862624056649834757375301e-29  2.19569439210256901037368660798308019e-28  8.42040621357581838786422451152277718e-24  2.36622299692166568506578376554056557e-19  -3.66877233700648465085541431839694866e-28  2.79726783902354184915956972583142411e-32  8.17450726416731539482231277407968761e-24  5.59069774111206246904949581352393577e-21  2.30117436800108010608783512909069119e-15  2.46265820416682708565001854252831932e-25  2.11612776588235965495591470173817928e-17  2.31031601584177272336158896771180059e-19  1.36757309892814847624018483696594346e-15  1.93785371732395457023907548274097912e-28  2.16780421842042088592447879217909934e-30  5.59759424315018119522532718531982548e-21  5.84659590840460119952839956245172467e-41  -4.67896157600632815464184157998225033e-37  9.83481252840604009518994454745717528e-20  2.11612779048956315258544498352349621e-17  9.83295898182127990828427636354800462e-20  1.36780413052992640033199661732485158e-15  1.85352079184231752922489348882828258e-23  1.87111462472899425506990834695260944e-17  2.57929178477357171202678222707053931e-28  5.59759424531798491042698166457891954e-21   5.44542221928941912578282147859395674e-26  -3.87234206100576692387218670399084966e-29   5.16278153666181225562301938161743927e-39  2.54846119290355961506263939218931305e-18  2.07826285801681458705378126648221786e-18  1.38651529531160479809359763297658471e-15  8.75656375023323649011565100969043724e-21  4.62672311026272487483607852452661711e-18  5.59764891854716950540752210972241946e-21  1.02818753289729733783918416349906004e-35   8.67154415215242041273520145075393672e-25  1.22945485378560351593465462303130382e-15
1.83354329495678716152634380597683428e+12  -3.11768035068743341216145057405102507e-15  -1.19543022768261313935072836236169484e-28  -4.64549415586346756993987675762199978e-17  -1.35453867315028685481551393125389975e-15  -2.07679199193988930950220569265289332e-18   1.21737799628709769529524927141932571e-15  9.03703197979738104006235803072003596e-24  1.19543022768261313935072836236168861e-28   2.33292634763725728453492177611244389e-17   1.27455993102354809565622217550474533e-35  4.01795366973827716706412156901814747e-29  2.17533813747428565558805501676138229e-28  8.36756634689215174432308575514563974e-24  2.33620394426972114821075497587682832e-19  -3.623500055624507317108115814014644e-28    2.77139276029206773337633276101875656e-32  8.12400633436091937479623855173379157e-24  5.53898308504765039528872325606739263e-21  2.2686503112852310565046752308961255e-15   2.43922356374538253508256111003636923e-25  2.09599070699396886574086230801508716e-17  2.28081410979574458862628342527432129e-19  1.35429630898885734885374187147101082e-15  1.91310802605711536779416453535990061e-28  2.14112234615580572454829413462362993e-30  5.54584189666670476756623268719142733e-21  5.77463464041196096923599123443107157e-41  -4.60528199323670686575967258691479729e-37  9.77142554766084390363832247577830764e-20  2.09599073136707341617670982177231904e-17  9.76958999678180530680939555204672913e-20  1.35452439040002819617795820574623838e-15  1.8355253245881772402619812195332753e-23   1.85294846879386216216493746713982276e-17  2.5554450398423796510828202138169769e-28   5.54584189880782661844138680429822286e-21   5.39507867641759767524758305194819246e-26  -3.80932690718358840182422801666628872e-29   5.30066846505774729560149569956036388e-39  2.52811847168384213979529803868024404e-18  2.06806658040813516063514072857627671e-18  1.37305389344241366114568536849566346e-15  8.72541153175413868555099365699766005e-21  4.59618412017108448122163765774340703e-18  5.54589606684966022446412776665555362e-21  1.01868146388688992879885181500695539e-35   8.59154059426565555685962075423196373e-25  1.21737244953208950356713984997518458e-15
1.84513293333110207142371112881835385e+12  -3.08241044628931783757543281452012239e-15  -1.1829574482076209834351885940562655e-28   -4.60317874969742207465818484565517085e-17  -1.34140373489568480635309461875950758e-15  -2.066615201842455974425548750605099e-18     1.20543118095217817227017857654023779e-15  8.97852751990552203575735169104177249e-24  1.1829574482076209834351885940562655e-28    2.31161000616974973611749931484920605e-17   1.25137776067707596205353554305614136e-35  3.98077284924794972729806687861808963e-29  2.15520827351309392813791010158534238e-28  8.31515683005471816206597689150298305e-24  2.30660715413909108338879208438249723e-19  -3.57885446790668649222277601779241459e-28  2.74580465610824741862528775960739695e-32  8.07391074043176156769203631960116803e-24  5.48784198434069905092766451296279376e-21  2.2367196110019153022693174357318767e-15   2.41603968970010959298996340738124703e-25  2.07606912814680692700376567662689456e-17  2.25172873071682962496588609925039146e-19  1.34116436162981670099921987206377444e-15  1.88871171035393624250410469039227009e-28  2.11481780596121416772721278891098871e-30  5.49466336146253362352971897989750368e-21  5.70369103926430220576403974440271136e-41  -4.53289120969614599691794097511518504e-37  9.70850254671682810205524909640153227e-20  2.07606915228831670025019395544257998e-17  9.70668479520724575326234483088040715e-20  1.34138953450307721780003821656947332e-15  1.81772619095533824561688952865570319e-23  1.83498050677022884688365753182983825e-17  2.53186269898458639435928901358173626e-28  5.49466336357735094200934479687083073e-21   5.34529329899537208117039108190279934e-26  -3.74743845676095038246286527330583896e-29   5.43452821036228451536642421240216715e-39  2.5079532496155239146031204818822661e-18   2.05792082886569011204984828268507571e-18  1.35973935774724785222166699874040532e-15  8.69437297676585228832704892766868968e-21  4.56587315520143645471013505058519162e-18  5.49471703202862303338311090523665664e-21  1.00928079472691161056868586344929775e-35   8.51242174034247713400537017202152951e-25  1.2054256853840738920678255168311095e-15 
1.85678189233029377060424558968759453e+12  -3.0476428551524709442203320497878708e-15   -1.17065766788521628894368417386704681e-28  -4.56130521484379803880026685445132081e-17  -1.32841184185877217643423661319205683e-15  -2.05648880519501543232874414292413461e-18   1.19361823265308171778251398026587451e-15  8.92051664909937838739363201110661721e-24  1.17065766788521628894368540567638574e-28   2.29051725865552144467991863297222246e-17   1.22864818525379851394874684813070224e-35  3.94400439783149952269795920030487358e-29  2.1353016680439208334912030700309975e-28   8.26317285858371390518600965387339382e-24  2.27742589093231157892350114859299896e-19  -3.53482563747752026627135017385402632e-28  2.72049956708602495033646140338196064e-32  8.02421599000931916998210554851280165e-24  5.43726652565149516226814628795709154e-21  2.2053693237521688676722226046068308e-15   2.3931034510019247341109564213288999e-25   2.05636033889135541884171953704210291e-17  2.22305322214097098981648847479910541e-19  1.32817541782049860628191595724429922e-15  1.86465918689004365690489708475233289e-28  2.08888431628777440788695846326858035e-30  5.44405072173094210394089978996867734e-21  5.63374816361252817193875412883979061e-41  -4.46176369667913365404182824899842226e-37  9.64603944886970096282312693636276501e-20  2.05636036280374333044543380436293497e-17  9.64423930288633094335738471496801284e-20  1.32839772314289913256113854992210165e-15  1.80012089795885212492388927224056094e-23  1.8172082220827211261029129103260984e-17   2.50854111470907723170286096243955342e-28  5.4440507238198259404098521956523942e-21    5.29605838744196322912514845367781846e-26  -3.68665406537790404320934684503706805e-29   5.56447044330453868326785556037955611e-39  2.48796374721480447257587639656256415e-18  2.04782535743718619551828630344203031e-18  1.34656982336415438108792792586116691e-15  8.66344775782922681618159582343228934e-21  4.53578818991897337953442296121653247e-18  5.44410389820019252094023692620529565e-21  9.99984071411720795456873116266496173e-36   8.43417542700186162633584846013049264e-25  1.19361278770609974944348216846265887e-15
1.86849037291549314688940314042066282e+12  -3.01336892858517128008161957221615154e-15  -1.15852789799463385899800475630290993e-28  -4.51986855693538219660081417285361809e-17  -1.31556132506062137954686603867507862e-15  -2.04641266966711743361187395948150419e-18   1.18193753431187449557276411563354827e-15  8.86299430694768629485250625866900977e-24  1.15852789799463385899800475630292238e-28   2.26964556071290363681543082698184111e-17   1.20636187307783730744860043003899796e-35  3.9076430312886404858766943876988042e-29   2.1156154601764363451002693326035371e-28   8.21161026995052741846209098226540519e-24  2.24865386161995706567424433331540269e-19  -3.49140429223133937535480251784830565e-28  2.69547387815735185761502047056184209e-32  7.97491820282795130104424204903295625e-24  5.38724948380392559725488277167371277e-21  2.17458715642266537601847696802119598e-15  2.37041201574910848791322582768913945e-25  2.0368619058140579319892473620302857e-17   2.19478136329051351746367550895682063e-19  1.3153278092112822958161676517032679e-15   1.84094523778723398287550865421322571e-28  2.06331600133974968787828519834891621e-30  5.39399675027230182944482488241653334e-21  5.56479016642620233218518408526932186e-41  -4.39187527231948693652545966029179819e-37  9.58403291527937791862699708321473539e-20  2.03686192949976863065857155595224186e-17  9.58225018324064464786215722777411835e-20  1.31554728734779540553742066813647129e-15  1.78270718396368270354473703142033945e-23  1.79962933169897093475619374946211009e-17  2.48547695682509045421171504386044738e-28  5.3939967523356173584948315878656917e-21    5.2473669120190565154211003108516365e-26   -3.62695226300883911578966405495922961e-29   5.69060019175296302592029217015257161e-39  2.46814842730380397982774310459164702e-18  2.03778003377343059448699740326051552e-18  1.33354359849108841968342481320857163e-15  8.63263589368682922266749217484153051e-21  4.50592755479779381713128906963343294e-18  5.39404943809431933332279004259307987e-21  9.90789966421661558311879920694485099e-36   8.35679055310851711341710269564621515e-25  1.18193213942689600613463806678417326e-15
1.88025865069513871535170863551412112e+12  -2.97957997347622750143275928751341274e-15  -1.14656513442537606070463532502748229e-28  -4.47886358294941030972440861638258759e-17  -1.30285045580803222782412151206001644e-15  -2.03638659827536271554860782418717349e-18   1.1703874158486474661267782314479723e-15   8.80595513151970175889272923156553741e-24  1.14656513442537606070463532502750718e-28   2.2489922685727729431130719744107802e-17    1.18450955663823748735165398080179114e-35  3.8716833138540486246959233532090206e-29   2.09614670696232739652981243892554456e-28  8.16046462406441331911728498537517544e-24  2.22028469573886381031840408559215615e-19  -3.44858103989218847424039046249619942e-28  2.67072386942806744594096592255832425e-32  7.92601323180758411819868590459812409e-24  5.33778342411347740503942760192862942e-21  2.14436090128990993801387957172070341e-15  2.34796244444276509484706937032930002e-25  2.01757130304460872410243711748947726e-17  2.16690685804914799636926755775824958e-19  1.30261980774621741046836502619797834e-15  1.81756458197444837863420363613318677e-28  2.03810692855781115395326773940267481e-30  5.34449401016617634106472895377290804e-21  5.49680104758146905575049323248651107e-41  -4.32320182365368163836423505628526334e-37  9.52247924111771095632793957007755688e-20  2.01757132650605751636747962743144035e-17  9.52071373378462682546172672907671714e-20  1.3028364984322040461461970760621634e-15   1.76548270641612642906694712300958126e-23  1.78224147089912468025180112316155526e-17  2.46266679850549990504172858810832648e-28  5.34449401220428280473079100205883104e-21   5.19921163895717479293689108457978383e-26  -3.56831166092134683441547886513504773e-29   5.81302026963995290392843067566986443e-39  2.44850564135292439857399414103589856e-18  2.02778466107111057481841603015543013e-18  1.32065893079526601983127566813054624e-15  8.60193720425213091903367713775654434e-21  4.47628940450619477825870247715522605e-18  5.34454621471809519757545717405563711e-21  9.8169711371475690945569636157294511e-36    8.28025569107954050702425159482158514e-25  1.17038207047432708828547888226927737e-15
1.89208695955897266436703935469449818e+12  -2.94626759372845933942689842358688232e-15  -1.13476647838402960978888722496112119e-28  -4.43828531645028395642171578453008471e-17  -1.29027757448363445697273676957192315e-15  -2.02641043020600870086326137759364947e-18   1.1589662712832056e-15                     8.74939403553014934598775544230733285e-24  1.13476647838402960978888722496110874e-28   2.22855484822747521474416104671982362e-17   1.16308225299157765319041917787076558e-35  3.83612002229739545576672237287326459e-29  2.0768925805206981511432001877086911e-28   8.10973171975246678704768780508432188e-24  2.1923122331777600932368037395572462e-19   -3.40634680227377843754857517034525989e-28  2.64624596677644813728664972119527272e-32  7.87749715683481977709680335555907316e-24  5.28886120324050763042015303431663921e-21  2.11467874035805182120658769378403643e-15  2.32575191740973062953766232004114291e-25  1.99848610767727820572978840824490073e-17  2.13942361773900821465239427672152363e-19  1.29004975442403825888382986669780039e-15  1.79451211237634155034006045447564083e-28  2.01325136401462265162972966345739066e-30  5.29553535599421620777789716883335158e-21  5.42976534266549629698600779030893025e-41  -4.25572000021191574527220057852133753e-37  9.46137497669179490802817850246451414e-20  1.99848613091685225245980226069701831e-17  9.45962650707435434826101097717037926e-20  1.29026369678599157590107172600972822e-15  1.74844521636706837024601726507089775e-23  1.76504236945454144162575992131504831e-17  2.44010734724319368289626137494748952e-28  5.29553535800746711417019946740779571e-21   5.15158561803538103434176739148370603e-26  -3.51071154372096108578563103950166719e-29   5.93183008607315934589449776811975356e-39  2.42903382811662799748024447666674537e-18  2.0178390785874395519255167107600571e-18   1.30791413796424480809466808734845885e-15  8.57135161856913921663448903136987256e-21  4.4468720170570116432705213874134935e-18   5.29558708258354123194782399924437151e-21  9.72704200793247918277672285132620068e-36   8.20455986184892514222274579786311218e-25  1.15896097487559063314291793819797273e-15
1.90397554623302768385990742232807989e+12  -2.91342352620108885368411071136988164e-15  -1.12312907824815496559670012892631702e-28  -4.39812880288254573250769230124253343e-17  -1.27784103013019186822651361930060723e-15  -2.01648399375400476915175639968823838e-18   1.14767250383126708285103726313465271e-15  8.69330593667468463182750773472836446e-24  1.12312907824815496559669892194549599e-28   2.20833077733901328695349090323611445e-17   1.14207115458430805398020996311079861e-35  3.80094797460220859294526460459263226e-29  2.05785027528403197454012612830903163e-28  8.05940735319088107732899886131625502e-24  2.16473038763248027344138393972746531e-19  -3.36469260923620614205966259838059993e-28  2.62203662395400022701680491026907814e-32  7.82936605383749894303017114665986743e-24  5.24047573355359014195277880566693047e-21  2.08552909478384319461416020667279229e-15  2.30377762816348261830367506212642485e-25  1.97960390813743343228363807447270792e-17  2.11232562693225176277934241626465878e-19  1.27761599889626719159958551598994004e-15  1.77178278335834534433065813984378822e-28  1.98874365072410948405429512089878796e-30  5.24711369803111936307005804484965438e-21  5.36366779477542005071727588274561807e-41  -4.18940687515606974303402574748226598e-37  9.40071663735735781782356226765794886e-20  1.97960393115749187993902726783450926e-17  9.39898502070280166493926178502837155e-20  1.27782723145913756059372598651686954e-15  1.73159247660277238947758306632493011e-23  1.74802976898204943965004772690203645e-17  2.41779533619362373788473118267947645e-28  5.24711370001986256331518517488163173e-21   5.10448195319163152855339313488595887e-26  -3.45413157925671693835043526343720573e-29   6.04712632775090685111402548524384772e-39  2.40973142085602182181525855855356807e-18  2.00794311472312722660874263628793227e-18  1.29530754646415026402599583306136667e-15  8.54087903087753291096163582106828696e-21  4.41767365411321256546273776087331103e-18  5.2471649518962663111399082378202119e-21   9.63809925389287090579511385902020338e-36   8.1296921703746156762115283183987018e-25   1.14766725585347229646426946774293764e-15
1.91586413290708270335277548996166498e+12  -2.88120214657686894879229738788367783e-15  -1.11170774368862983342373143099926252e-28  -4.35858889428707242309644847514771773e-17  -1.26560101190182486327335414131051183e-15  -2.00665689499570675305738885194162422e-18   1.13656064962860182503803494056588392e-15  8.63796566633277854102746878119301291e-24  1.11170774368862983342373143099926563e-28   2.1884181561430535514177376749721903e-17    1.121570734962971030930139116337263e-35    3.76633685810847555079248142343596877e-29  2.03911166074291291922377106665368472e-28  8.00973857944393826440897588301800798e-24  2.13766962983350924430721629073549991e-19  -3.32381578874849778886872816607736532e-28  2.59821266430610682891632813894312538e-32  7.78185634843678116806468356273486054e-24  5.19286050145829220350216409479015171e-21  2.05704400219846066933173946322147261e-15  2.28214606846037945472220262330386949e-25  1.96101621130251532247711190013689011e-17  2.0857410214951105335175080779494988e-19   1.26537871711613698932471929852251979e-15  1.74948407308653144311855621057988484e-28  1.96469947616138781325641462124303246e-30  5.19946270161494930505016414651560784e-21  5.29882041424194617670357604680259306e-41  -4.12456641304688918979596546157947161e-37  9.34080389891605939746186055601218549e-20  1.9610162341064811602997522382783806e-17   9.33908886890833959586296207920594822e-20  1.26558729121846141486778097184816812e-15  1.71500604933543323431538306292609671e-23  1.7312860054359685766953774094367817e-17   2.39583843501999511969361504012020244e-28  5.19946270357964833771708144242372789e-21   5.05812795044977864440576278889876517e-26  -3.39883020119027025394236803991649895e-29   6.1584461125178434445970397626909468e-39   2.39069312475306150066782152117278166e-18  1.99814622255558825093119476069465985e-18  1.28290016842216056901998978931638781e-15  8.51067244011849258178045688872653229e-21  4.38883847389463620655441092997227951e-18  5.19951349027568130575456544709862455e-21  9.55057208046239508174957178738923919e-36   8.05601398138260478736424691338395787e-25  1.13655544930946848665393823558469049e-15
1.92775973135795148994963809179067297e+12  -2.84956851916638132808398648627724994e-15  -1.10049023271638823289573188246631843e-28  -4.31962961725305357209359507867203036e-17  -1.25354619272927092480595492753970546e-15  -1.99692196236387544633366135620462974e-18   1.12562028275386543346765698624288655e-15  8.58332627054063796373530816095443615e-24  1.10049023271638823289573188246633088e-28   2.16879882970937421131826267754538888e-17   1.10155384170431288329799429153915371e-35  3.73225409843029049660086330174220219e-29  2.0206591009773304324791779145182913e-28   7.96068381386216012913591745141891412e-24  2.11110141041484894637257533351273049e-19  -3.28367356572655058118112602029493234e-28  2.57475169539902483177598342054687566e-32  7.73492843654107773100664537934073889e-24  5.14597075281023080777762295773285433e-21  2.02918700899850142278118220247217738e-15  2.26083738994699809571321636659786572e-25  1.94270596175991546811999189751065917e-17  2.05964169960307307256217544283552358e-19  1.25332658489055187595661152602189583e-15  1.72759241023721365675479804039792638e-28  1.94109324324023210804793729988257129e-30  5.15253758422653503444817394218296868e-21  5.23515416552580471100999140853566706e-41  -4.061119331048461625932797673400204e-37    9.28158873152377332764599786092393594e-20  1.94270598435101343753087777700981372e-17  9.27989003719634827901828721134100998e-20  1.25353254906068490911869714847238646e-15  1.69867058526494509892026161139555014e-23  1.71479558398915185417110422550249931e-17  2.37421600857463490440505114902945618e-28  5.15253758616762784102816663778721324e-21   5.0124800471774669018044437372623243e-26   -3.34473875034467905098723469290600062e-29   6.26599845825339685434106193900012318e-39  2.37190285380664063184707560673835328e-18  1.98844125159423005273366441909923174e-18  1.27068052188657254411338049881550761e-15  8.48071076964538414188470616912363728e-21  4.36034323991709233548384058920258585e-18  5.15258791476558890503336170781893989e-21  9.46437822939668934981894427901137915e-36   7.98345614345403357296411494852644e-25     1.12561512936764647006877591301718128e-15
1.93967485812336222132207305921897328e+12  -2.81847540117895039778510252292937777e-15  -1.08945992183326175142589035666451534e-28  -4.28119911767756266497521390630046383e-17  -1.24166035459690631597556333105223101e-15  -1.98726784060606972307304227347476422e-18   1.11483655344273649962467329035657345e-15  8.52931808020431543237544711745249128e-24  1.08945992183326175142589035666451281e-28   2.14944665001460964139727038223075143e-17   1.08198606954492335430056139319778274e-35  3.6986533358125630093570089090479837e-29   2.00246749660630504438086741648962973e-28  7.91218101300259664477594699371097111e-24  2.08498678701362267816874472202402799e-19  -3.24420742182264672181611344158956633e-28  2.55162183233149936002915733529607906e-32  7.68852312018115729815938951516381813e-24  5.09974276155395485146672773681395752e-21  2.00191139935679835578142027100684276e-15  2.23982307936858923835795014016916942e-25  1.92464865846845463299426317762295023e-17  2.03398935615387570782547120632496329e-19  1.24144338813243677985919903703973095e-15  1.70607566515220219765296135169939817e-28  1.91789013731457187369592177823449998e-30  5.10627457649159012063196883727605295e-21  5.17257515322937474142745607834477972e-41  -3.99896266117517804249661419525655034e-37  9.22299819736279480598996613162209932e-20  1.92464868084962466416362573653278134e-17  9.22131560972642849958167989267244208e-20  1.24164678706822274213108216722268245e-15  1.68256410737956062531611460969441678e-23  1.69853631922463028203961815498673554e-17  2.35289867283717675069215162376269703e-28  5.10627457840947982798134966198660079e-21   4.96747621056709366004632394112840504e-26  -3.2917684857351969639311280518993452e-29    6.37002479977171436658602713918416671e-39  2.35333672261402601237336088013152207e-18  1.97881688067921642123933857334729546e-18  1.25863216708541144600581158781076938e-15  8.45095992685329246067315823469021084e-21  4.33215274562873490125536737561938976e-18  5.10632445536929222073508973976966596e-21  9.3794005666694075008736207576621381e-36    7.91192013666700612598781837844877911e-25  1.1148314463273094321085576493991416e-15 
